timestamp,erraticism
194017788301000,0
194018370460000,0
194018931206000,0
194019516646000,0
194020093743000,0
194020669995000,0
194021247061000,0
194021808068000,0
194022383751000,0
194022955353000,0
194023541656000,0
194024122905000,0
194024730250000,0
194025320878000,0
194025936612000,0
194026558569000,0
194027200100000,0
194027797865000,0.0441612
194028403055000,0.0592993
194029189473000,0.128865
194029800945000,0.188016
194030392460000,0.240822
194030989910000,0.288727
194031570413000,0.323595
194032151160000,0.345935
194032732936000,0.406705
194033374196000,0.421522
194034052031000,0.49091
194034802726000,0.54656
194036732267000,0.614007
194037309409000,0.679348
194037969974000,0.747612
194038585739000,0.798661
194039212526000,0.772831
194039809361000,0.737491
194040426530000,0.703188
194041022241000,0.671892
194041638049000,0.642302
194042249574000,0.614038
194042885936000,0.58105
194043507525000,0.544282
194044159702000,0.505199
194044810532000,0.467489
194049406297000,0.430725
194050113489000,0.391886
194050754475000,0.353787
194051430477000,0.314708
194052072668000,0.278788
194052774035000,0.241787
194053446312000,0.275512
194054192080000,0.240167
194054883602000,0.201391
194055530285000,0.169812
194056156868000,0.13025
194056783987000,0.130526
194057394587000,0.127286
194058045902000,0.124073
194058667511000,0.121005
194059304075000,0.122268
194059911115000,0.130652
194060562046000,0.149453
194061198096000,0.177733
194061849797000,0.20827
194062471156000,0.234815
194063108700000,0.257555
194063734344000,0.273912
194064370145000,0.284659
194064996969000,0.293129
194065643619000,0.298905
194066256086000,0.304943
194066881774000,0.308275
194067502402000,0.30796
194068149059000,0.298446
194068770790000,0.270579
194069442959000,0.239175
194070074039000,0.224692
194070759941000,0.209651
194071421453000,0.190608
194072043370000,0.164874
194072670708000,0.134218
194073286537000,0.102463
194073907128000,0.072978
194074524073000,0.0475967
194075130122000,0.0288234
194075748002000,0.0172669
194076348520000,0.0147797
194076974229000,0.014143
194077600774000,0.014485
194078252533000,0.0131935
194078860023000,0.015751
194079530846000,0.0148935
194080161632000,0.0138729
194083379143000,0.0327692
194084055800000,0.0559063
194084692517000,0.0851025
194085344840000,0.118782
194085965735000,0.155511
194086626337000,0.20003
194087273285000,0.258492
194087964960000,0.330908
194088622549000,0.401453
194098830055000,0.468475
194099481208000,0.466497
194100112960000,0.47397
194100739240000,0.501389
194101356705000,0.545864
194101977587000,0.600876
194102598392000,0.663519
194103209944000,0.727207
194103816448000,0.753554
194106953733000,0.779201
194107726637000,0.804933
194108392502000,0.835407
194109038054000,0.836782
194109684982000,0.813157
194110321452000,0.773041
194110938770000,0.733427
194111564722000,0.692356
194112155469000,0.653428
194112777076000,0.613606
194113378216000,0.575168
194113994932000,0.536516
194114606924000,0.498709
194115232713000,0.461483
194115844141000,0.424797
194116460630000,0.386602
194117704156000,0.34635
194118319944000,0.306411
194118940961000,0.26571
194119552578000,0.225939
194120164125000,0.185973
194120776398000,0.146579
194121392116000,0.10684
194122002782000,0.0674816
194122639836000,0.0272535
194123246009000,0.0153254
194123913654000,0.0101801
194124549605000,0.0119598
194125245296000,0.0114292
194125887359000,0.0123466
194126558873000,0.0126839
194127206299000,0.00906262
194128783908000,0.0120476
194145622788000,0.0903155
194146240337000,0.168136
194146941087000,0.243528
194147697364000,0.323186
194150077864000,0.401429
194152283228000,0.480295
194152915434000,0.573046
194153916517000,0.651137
194155801676000,0.654307
194162557333000,0.642917
194169517864000,0.610251
194171362213000,0.643599
194171979642000,0.605126
194173577089000,0.568009
194175157125000,0.52934
194180057062000,0.495393
194180913865000,0.456368
194181561199000,0.416513
194209980709000,0.447732
194211674776000,0.479415
194212546710000,0.515347
194213213252000,0.54911
194213996063000,0.585342
194214681852000,0.617697
194215408400000,0.651754
194216085038000,0.722404
194217483590000,0.685014
194218144415000,0.647263
194218791307000,0.609482
194219452732000,0.570362
194220085064000,0.60854
194220736116000,0.568365
194221361830000,0.527433
194221968468000,0.485471
194222555148000,0.443238
194223136136000,0.401244
194223723232000,0.359009
194224304237000,0.317429
194224900066000,0.275418
194225491168000,0.233849
194226087951000,0.192139
194226685427000,0.150412
194227270948000,0.109822
194227886769000,0.0911714
194228463467000,0.0859137
194229109833000,0.0843474
194229722839000,0.0824938
194230438398000,0.0834694
194237208684000,0.156497
194237819921000,0.233825
194238416106000,0.311849
194238982515000,0.390881
194239574946000,0.47093
194240155496000,0.550049
194240751334000,0.592508
194241333131000,0.633215
194241939443000,0.629734
194242526905000,0.588832
194243132527000,0.547022
194243718384000,0.505443
194244309831000,0.463197
194244886171000,0.422049
194245487602000,0.380065
194246069658000,0.338877
194246665497000,0.297096
194247251152000,0.255775
194247838042000,0.213756
194248424355000,0.171838
194249001619000,0.129659
194249577469000,0.0879012
194250158305000,0.0459048
194250739697000,0.00410104
194251321010000,0
194251902426000,0
194252494552000,0
194253080135000,0
194253670759000,0
194254262754000,0
194254879298000,0
194255476667000,0
194268245733000,0.0204595
194269147265000,0.0685632
194269773541000,0.109751
194270906034000,0.12869
194271493863000,0.151068
194272219453000,0.176552
194272875183000,0.204649
194273502219000,0.234611
194274113703000,0.263863
194274771064000,0.290748
194275391836000,0.313811
194276072553000,0.329714
194276734758000,0.334124
194277360844000,0.330782
194277993243000,0.323258
194278634369000,0.313337
194279250007000,0.299725
194279831815000,0.280373
194280393098000,0.256549
194280960270000,0.228419
194281521233000,0.197212
194282092155000,0.164576
194282643228000,0.135883
194283214536000,0.113048
194283785942000,0.0955687
194284358159000,0.161216
194284918988000,0.201979
194285509707000,0.159739
194286076178000,0.157712
194286667654000,0.151482
194287254144000,0.150606
194287876193000,0.152397
194288496771000,0.157982
194289138249000,0.165384
194289759716000,0.181532
194291979370000,0.253096
194292561230000,0.318993
194293112468000,0.383876
194293718834000,0.455008
194294295602000,0.531041
194294891596000,0.612453
194295477764000,0.694659
194296064309000,0.692951
194296735499000,0.662604
194297368022000,0.624644
194297993629000,0.585063
194298620095000,0.545431
194299261516000,0.503433
194299842996000,0.462909
194300410493000,0.423559
194300961048000,0.462036
194301531667000,0.422685
194302098184000,0.3836
194302639552000,0.347033
194303215849000,0.307873
194303787154000,0.266442
194304353293000,0.224046
194304919783000,0.182072
194305486029000,0.140916
194306067334000,0.0993425
194306629733000,0.0963935
194307200103000,0.0854865
194307771245000,0.0708664
194308337523000,0.0618043
194308908808000,0.0583276
194309490270000,0.0579383
194310067654000,0.0569787
194310643268000,0.051562
194311213916000,0.0472392
194311790615000,0.0443044
194312371865000,0.0383028
194312964561000,0.0367558
194313545164000,0.0492992
194314130919000,0.0689102
194314687183000,0.0515836
194315258493000,0.0359394
194315834993000,0.0640456
194316396631000,0.0929462
194316962945000,0.120964
194317548786000,0.147753
194318120173000,0.198677
194318716577000,0.226938
194319292914000,0.248235
194319875130000,0.262598
194320455584000,0.268988
194321041983000,0.267977
194321628332000,0.263567
194322205036000,0.257049
194322807094000,0.244732
194323377949000,0.22776
194323968494000,0.207614
194324545006000,0.185478
194325141308000,0.158929
194325727831000,0.129532
194326324936000,0.0994821
194326910623000,0.0743332
194327521774000,0.0572645
194328093214000,0.0506455
194328689606000,0.0485714
194329296916000,0.0472026
194329882529000,0.0497361
194330528407000,0.0545241
194331150441000,0.0615703
194341594412000,0.142006
194364327336000,0.170155
194375683602000,0.138915
194376229710000,0.214197
194402816431000,0.286629
194444623202000,0.365894
194445785874000,0.444933
194446397334000,0.525047
194448301935000,0.544905
194454360677000,0.620218
194507815396000,0.670487
194508521336000,0.72919
194509216973000,0.725648
194509894240000,0.713422
194516178750000,0.727086
194516779894000,0.737863
194517397760000,0.761788
194518043534000,0.800485
194534080504000,0.757995
194555992126000,0.727962
194556587447000,0.737365
194557188306000,0.715007
194559615038000,0.750663
194596345973000,0.741814
194606353932000,0.780518
194612173577000,0.816429
194612654005000,0.802334
194613239772000,0.781973
194613911337000,0.773326
194614562414000,0.827355
194616041511000,0.852592
194616652167000,0.866591
194619534599000,0.893103
194620250955000,0.89228
194620982804000,0.873046
194621725847000,0.847473
194622441546000,0.817874
194623152667000,0.781503
194623874334000,0.745039
194624596407000,0.70916
194625323737000,0.67384
194626094753000,0.638488
194626826421000,0.602557
194630906122000,0.567086
194631538425000,0.531205
194632204286000,0.497165
194633005908000,0.463909
194633782516000,0.427428
194634481284000,0.390829
194635181990000,0.354355
194635897409000,0.317722
194636594415000,0.281454
194637321368000,0.24495
194638028166000,0.207848
194638729406000,0.171118
194639415877000,0.135856
194640177846000,0.0970445
194643636011000,0.174063
194645319765000,0.16963
194651459565000,0.184714
194652025019000,0.198106
194653494331000,0.25904
194654020996000,0.26564
194681855742000,0.303464
194686020316000,0.333845
194687608887000,0.366326
194688476118000,0.394322
194689944607000,0.411561
194691608459000,0.424906
194692244644000,0.434177
194692966843000,0.437514
194693668288000,0.44064
194695071603000,0.446339
194695803576000,0.447484
194696464920000,0.442763
194697146596000,0.430784
194697848163000,0.413524
194698544816000,0.392404
194699231711000,0.372432
194699918104000,0.356071
194700664588000,0.333514
194701416618000,0.299997
194702163633000,0.26673
194703030179000,0.231339
194708693446000,0.263173
194710147006000,0.294464
194710848605000,0.292404
194712251805000,0.286146
194713054084000,0.279806
194713735660000,0.272564
194714542194000,0.29452
194715234159000,0.316622
194715996029000,0.334521
194716742618000,0.346739
194717464061000,0.352775
194718135811000,0.361273
194720546576000,0.363339
194724470672000,0.346444
194725097524000,0.416822
194726911689000,0.410195
194727663448000,0.406001
194728420006000,0.406266
194729176662000,0.407647
194729868650000,0.406477
194730695406000,0.395443
194732329156000,0.376272
194733472035000,0.353514
194734043314000,0.34241
194735612139000,0.346772
194737145621000,0.356457
194738659327000,0.355172
194743285126000,0.359654
194744843377000,0.354107
194745630239000,0.344939
194746356986000,0.331951
194747845799000,0.310355
194748562506000,0.284792
194749254178000,0.259166
194749949983000,0.232536
194750602333000,0.205414
194751278996000,0.171761
194751970731000,0.135894
194752652079000,0.11808
194753413927000,0.151902
194754170724000,0.148897
194754862617000,0.145927
194755518984000,0.145396
194756250316000,0.145454
194756942096000,0.142112
194757643911000,0.143897
194758355726000,0.145253
194759036796000,0.150488
194759723799000,0.154498
194760410439000,0.156276
194761086839000,0.156961
194761793547000,0.162344
194762475510000,0.156814
194763176758000,0.153706
194763853313000,0.151918
194764529917000,0.147171
194765206586000,0.145633
194765892938000,0.145296
194766574902000,0.146378
194767287560000,0.147591
194767958201000,0.147001
194768664596000,0.147126
194769346037000,0.147457
194770074107000,0.113371
194770775078000,0.0764267
194771466078000,0.0772104
194772167900000,0.077891
194772844682000,0.0778331
194773557002000,0.0784628
194774277818000,0.0783658
194774974589000,0.0757974
194775646135000,0.0762618
194777014740000,0.0752188
194777675201000,0.0753338
194778377675000,0.0780067
194779079295000,0.0782793
194779791614000,0.0766894
194780472434000,0.0761898
194781159106000,0.0757244
194781840656000,0.0750675
194782492064000,0.0742981
194783169549000,0.0735416
194783830443000,0.0740255
194784511960000,0.0729232
194785198736000,0.0723479
194785866298000,0.0716633
194786552294000,0.0711455
194787228225000,0.0693185
194787899708000,0.0675188
194788561701000,0.0676212
194789239429000,0.067571
194789915066000,0.067698
194790590718000,0.065773
194791252861000,0.0634672
194791904477000,0.0622753
194792577007000,0.13878
194793227584000,0.136294
194793888769000,0.135003
194794520545000,0.134201
194795182094000,0.130589
194795839473000,0.129234
194796500357000,0.127637
194797141754000,0.127224
194797813300000,0.126403
194798464729000,0.125952
194799117207000,0.125462
194799772943000,0.125133
194800439430000,0.122526
194801075734000,0.122793
194801752571000,0.122091
194802414722000,0.12181
194803075639000,0.121108
194803742576000,0.121275
194804414100000,0.120497
194805071351000,0.119147
194805737682000,0.116461
194806367973000,0.116295
194807025226000,0.115316
194807671590000,0.11534
194808324094000,0.076631
194808980042000,0.0382572
194809651044000,0.0380864
194810277631000,0.0416872
194811019634000,0.0421131
194811701807000,0.0455899
194812398138000,0.118346
194813184471000,0.122226
194813961313000,0.122601
194818833193000,0.1563
194825548634000,0.228095
194826415696000,0.297886
194827072357000,0.368272
194827950099000,0.443541
194828645886000,0.514806
194829452894000,0.592413
194832790589000,0.670201
194836133647000,0.713316
194836720106000,0.680478
194837452524000,0.655985
194839020509000,0.632192
194839712096000,0.608423
194840469635000,0.582609
194841215873000,0.558969
194842017462000,0.53301
194842693968000,0.507316
194843405995000,0.480083
194844108266000,0.451229
194844823457000,0.419202
194845500770000,0.386908
194846187386000,0.35338
194846894993000,0.319485
194847601145000,0.286335
194848322105000,0.253205
194849034189000,0.244135
194849755708000,0.228906
194850483040000,0.218062
194851214106000,0.202647
194852141384000,0.179021
194853590495000,0.151087
194855273843000,0.124721
194871391784000,0.115246
194877094780000,0.124653
194881896466000,0.147634
194885039103000,0.166258
194885756261000,0.186368
194888723202000,0.21029
194890361526000,0.235561
194891800783000,0.258112
194892516870000,0.285589
194893990195000,0.303895
194894686606000,0.316212
194896661385000,0.304806
194900229786000,0.291301
194900756027000,0.278963
194902704961000,0.34003
194905932648000,0.398645
194908104132000,0.390826
194911141266000,0.450668
194911787065000,0.512137
194912408558000,0.574559
194913019874000,0.636595
194913636273000,0.698823
194914268896000,0.715678
194914859636000,0.676801
194915470529000,0.637142
194916067293000,0.597876
194916683550000,0.557489
194917276272000,0.516859
194917877026000,0.476005
194918472778000,0.435479
194919089407000,0.394548
194919685764000,0.354267
194920297198000,0.314565
194920919254000,0.274696
194921555201000,0.234445
194922166663000,0.198857
194922948296000,0.160235
194923554753000,0.121883
194924141841000,0.0821249
194924717679000,0.0837985
194925323984000,0.0496582
194925920483000,0.0128351
194926537225000,0.0152318
194927144206000,0.0212148
194927754906000,0.0314516
194928350836000,0.0474652
194928952662000,0.067933
194929549077000,0.0936184
194930151666000,0.117289
194930747350000,0.138749
194931348024000,0.155594
194931969723000,0.171608
194932611062000,0.18671
194933223780000,0.200671
194933859809000,0.205166
194934465529000,0.234685
194934871113000,0.283392
194935442846000,0.325002
194936084323000,0.327557
194937057225000,0.326814
194937788308000,0.32919
194938394861000,0.325148
194938986291000,0.398169
194940505117000,0.408494
194941261651000,0.410796
194941903223000,0.409946
194942464394000,0.402915
194943041925000,0.395929
194943632530000,0.464067
194944183081000,0.536147
194944754928000,0.609581
194945381291000,0.682389
194946129256000,0.686826
194946729906000,0.690866
194947275494000,0.694962
194947822129000,0.691508
194948248367000,0.691231
194948809272000,0.691919
194949386750000,0.658784
194949952269000,0.614718
194950488079000,0.574665
194951029466000,0.607307
194951651331000,0.641871
194952287261000,0.606561
194952904699000,0.59313
194953565540000,0.577422
194954151979000,0.55952
194954738155000,0.537527
194955324949000,0.535865
194955922171000,0.504687
194956512708000,0.472518
194957108639000,0.440899
194957695447000,0.40996
194958281762000,0.379135
194958883852000,0.345721
194959510100000,0.30672
194960125748000,0.265397
194960732415000,0.253975
194961353909000,0.253053
194961940349000,0.261035
194962567411000,0.276727
194963153047000,0.285124
194963774636000,0.2927
194964351046000,0.292849
194964972432000,0.264428
194965549587000,0.234934
194966160404000,0.203774
194966746106000,0.175736
194967358082000,0.187316
194967969509000,0.188744
194968587244000,0.185809
194969187738000,0.179879
194969803273000,0.172435
194970400205000,0.161986
194971011639000,0.148532
194971603087000,0.132541
194972215202000,0.110672
194972810446000,0.0843622
194973422297000,0.0536013
194974018467000,0.024649
194974625365000,0.00212057
194975222477000,0
194975828239000,0
194976433775000,0
194977040878000,0
194977632014000,0
194978224577000,0
194978810275000,0
194979461236000,0
194980148087000,0
194980764563000,0
194981291848000,0.0309896
194981827735000,0.0286242
194982378415000,0.0280635
194982974806000,0.072969
194983616267000,0.0739319
194984222563000,0.074312
194984784667000,0.0763208
194985360467000,0.0778782
194985956501000,0.080855
194986567915000,0.0823337
194987199480000,0.0823142
194987792261000,0.0812019
194988362808000,0.0847435
194988948639000,0.0847059
194989544933000,0.0842267
194990141720000,0.0842913
194990772950000,0.0863063
194991380023000,0.0893157
194991995966000,0.0891061
194992617326000,0.0875855
194993243606000,0.0878753
194994477066000,0.0834997
194995068075000,0.0765025
194995644058000,0.0756378
194996256321000,0.0811776
194996877607000,0.0551792
194997479557000,0.0593656
194998095501000,0.0436837
194998666078000,0.00467102
194999228079000,0.00947498
194999829247000,0.0145201
195000430646000,0.0165573
195001042498000,0.0178499
195001623529000,0.0197384
195002224991000,0.0197516
195002841419000,0.0207557
195003453130000,0.0211274
195004034890000,0.0165012
195004615708000,0.0194167
195005217107000,0.0209245
195005833598000,0.0193223
195006429927000,0.0127381
195007037451000,0.00322135
195007668195000,0
195008274107000,0
195008871081000,0
195009507243000,0
195010114271000,0
195010725564000,0
195011346011000,0
195011982903000,0.00014883
195012614354000,0.00764595
195013225872000,0.0166904
195013833318000,0.0226234
195014463736000,0.0245706
195015084909000,0.0265987
195015711568000,0.0267174
195016333122000,0.0284791
195016955446000,0.0274387
195017545832000,0.0260327
195018142328000,0.0238014
195018718770000,0.0229322
195019310244000,0.021729
195019932649000,0.0194365
195020543397000,0.0182469
195021144053000,0.0198579
195021760647000,0.0200812
195022382338000,0.0179399
195023010366000,0.0145812
195023595659000,0.0130717
195024186377000,0.00479589
195024752812000,0.00668941
195025379472000,0.014704
195026061138000,0.0174262
195026688016000,0.0630361
195027289030000,0.106661
195027885422000,0.102122
195028451579000,0.0970283
195029038245000,0.095649
195029640241000,0.0957819
195030256041000,0.0928762
195030836880000,0.0941979
195031463795000,0.10608
195032070252000,0.161159
195032722751000,0.212515
195034445649000,0.216387
195035117453000,0.217248
195035739972000,0.217534
195036355617000,0.216786
195036961750000,0.216277
195037583184000,0.21477
195038194564000,0.216898
195069021994000,0.218459
195069678050000,0.219958
195070285128000,0.221668
195070916379000,0.222969
195071532911000,0.221472
195072164356000,0.216204
195072775579000,0.208538
195073407971000,0.169085
195074013480000,0.136422
195074685035000,0.151425
195075347030000,0.179495
195102640834000,0.251353
195108435341000,0.328115
195110624375000,0.398222
195111998742000,0.398547
195114945676000,0.371775
195115571362000,0.404022
195116132205000,0.434807
195808397182000,0.492414
195895653595000,0.514137
195917266923000,0.581922
195919287125000,0.601569
195920124310000,0.613864
195921662848000,0.648362
195922399683000,0.667898
195937091242000,0.673001
195938890979000,0.655678
195942616363000,0.67287
195943247407000,0.637328
195943797893000,0.599203
195945016033000,0.560651
195948740218000,0.544215
195949423234000,0.521074
195950669984000,0.492109
195951266592000,0.468261
195951858221000,0.429471
195952456321000,0.393194
195953061458000,0.358063
195953661895000,0.318444
195954259216000,0.279297
195954880631000,0.249624
195955483935000,0.268787
195956064700000,0.300593
195956684840000,0.305328
195957286624000,0.312268
195957868128000,0.314834
195958464605000,0.322305
195959072223000,0.317384
195959682446000,0.337669
195960324161000,0.358653
195960960690000,0.372577
195961567245000,0.334413
195962184851000,0.339862
195962820403000,0.312373
195963436556000,0.301471
195964028158000,0.294714
195964615055000,0.299388
195965217444000,0.299391
195965823234000,0.298785
195966423977000,0.300677
195967035812000,0.304472
195967637409000,0.289824
195968235587000,0.270934
195968830993000,0.259138
195969411695000,0.259134
195970003123000,0.271393
195970594816000,0.280731
195971196350000,0.274398
195971799099000,0.253133
195972409590000,0.223747
195973024894000,0.192607
195973617093000,0.153778
195974198498000,0.11336
195974791381000,0.0727269
195975386996000,0.0316477
195975977861000,0
195976564578000,0
195977151151000,0
195977757790000,0
195978374728000,0
195978975368000,0
195979576970000,0
195980174035000,0
195980770204000,0
195981377606000,0
195981983384000,0
195982588934000,0
195983186049000,0
195983777480000,0
195984380582000,0
195984976144000,0
195985571527000,0
195986173562000,0
195986770051000,0
195987376591000,0
195987978873000,0
195988579620000,0
195989170976000,0
195989792446000,0
195990384061000,0
195990966175000,0
195991557110000,0
195992163048000,0
195992755046000,0
195993350944000,0
195993973982000,0
195994579676000,0
195995190680000,0
196002995489000,0
196003693004000,0.0666105
196004349053000,0.0710369
196005004982000,0.072997
196005606724000,0.0737865
196006203387000,0.0744571
196006830915000,0.076437
196007496784000,0.0785627
196008132703000,0.0812878
196008749685000,0.0833801
196009376178000,0.0846312
196010008822000,0.0853757
196010634650000,0.0875299
196011260609000,0.0902904
196011877285000,0.0909321
196012473792000,0.0928334
196013081584000,0.094444
196013697634000,0.0951617
196014313061000,0.0944715
196014914937000,0.0942089
196015511640000,0.0936166
196016112952000,0.0920494
196016710313000,0.0914912
196017305998000,0.0908484
196017907307000,0.0857927
196018499062000,0.0450393
196019100378000,0.00465069
196019707757000,0
196020318736000,0
196020934487000,0
196021546359000,0
196022142806000,0
196022735710000,0
196023346510000,0
196023967166000,0
196024588921000,0
196025210560000,0
196025827226000,0
196026444242000,0
196027065096000,0
196027686487000,0
196028308461000,0
196028909737000,0
196029516852000,0
196030132768000,0
196030749086000,0
196031365581000,0
196031987389000,0
196032614933000,0
196033200516000,0
196033780888000,0
196034398147000,0.0754023
196035020004000,0.076615
196035622507000,0.0779962
196036203108000,0.0771957
196036794114000,0.078363
196037395857000,0.0798775
196037997430000,0.0803309
196038593813000,0.0802815
196039196129000,0.0800337
196039801680000,0.0796665
196040412954000,0.0785923
196041009832000,0.0777458
196041616207000,0.0769284
196042223616000,0.0766315
196042839545000,0.0770553
196043444912000,0.0790603
196044041997000,0.0791588
196044628676000,0.0773227
196045221175000,0.0749705
196045811685000,0.0732974
196046412860000,0.071931
196047019494000,0.0720416
196047635945000,0.0738902
196048252419000,0.0751459
196048849732000,0.0344398
196049440555000,0
196050041959000,0
196050653506000,0
196051270132000,0
196051912613000,0.00261859
196052548289000,0.0094477
196053149559000,0.0159056
196054935085000,0.0482542
