timestamp,erraticism
194016665750000,0.00925127
194017237040000,0.00713299
194017788301000,0.0102298
194018370460000,0.0101509
194018931206000,0.0113291
194019516646000,0.0105686
194020093743000,0.0103573
194020669995000,0.00920246
194021247061000,0.00638907
194021808068000,0.00604773
194022383751000,0.0048366
194022955353000,0.00571497
194023541656000,0.00580104
194024122905000,0.0103111
194024730250000,0.0149781
194025320878000,0.0207913
194025936612000,0.0246924
194026558569000,0.032674
194027200100000,0.0469208
194027797865000,0.199981
194028403055000,0.215243
194029189473000,0.354872
194029800945000,0.453528
194030392460000,0.515019
194030989910000,0.54576
194031570413000,0.534757
194032151160000,0.501013
194032732936000,0.629903
194033374196000,0.584726
194034052031000,0.705743
194034802726000,0.726422
194036732267000,0.849849
194037309409000,0.95193
194037969974000,0.977012
194038585739000,0.89183
194039212526000,0.81124
194039809361000,0.741849
194040426530000,0.678565
194041022241000,0.62532
194041638049000,0.57857
194042249574000,0.538402
194042885936000,0.495462
194043507525000,0.455855
194044159702000,0.420731
194044810532000,0.393385
194049406297000,0.371773
194050113489000,0.346895
194050754475000,0.325007
194051430477000,0.302543
194052072668000,0.289524
194052774035000,0.275456
194053446312000,0.421154
194054192080000,0.393683
194054883602000,0.364425
194055530285000,0.335001
194056156868000,0.308715
194056783987000,0.284538
194057394587000,0.264633
194058045902000,0.243251
194058667511000,0.226416
194059304075000,0.215193
194059911115000,0.221269
194060562046000,0.244494
194061198096000,0.284387
194061849797000,0.320214
194062471156000,0.341001
194063108700000,0.341814
194063734344000,0.329143
194064370145000,0.309936
194064996969000,0.295147
194065643619000,0.282149
194066256086000,0.272347
194066881774000,0.263588
194067502402000,0.253958
194068149059000,0.24155
194068770790000,0.233399
194069442959000,0.222111
194070074039000,0.216944
194070759941000,0.209514
194071421453000,0.198703
194072043370000,0.186373
194072670708000,0.174356
194073286537000,0.162155
194073907128000,0.151064
194074524073000,0.139359
194075130122000,0.13039
194075748002000,0.121146
194076348520000,0.114971
194076974229000,0.110297
194077600774000,0.106077
194078252533000,0.0997177
194078860023000,0.101193
194079530846000,0.0977123
194080161632000,0.0949249
194083379143000,0.132243
194084055800000,0.166708
194084692517000,0.20773
194085344840000,0.250691
194085965735000,0.293545
194086626337000,0.342824
194087273285000,0.424109
194087964960000,0.535952
194088622549000,0.633131
194098830055000,0.700002
194099481208000,0.703671
194100112960000,0.70883
194100739240000,0.736335
194101356705000,0.769445
194101977587000,0.790841
194102598392000,0.789499
194103209944000,0.764212
194103816448000,0.7298
194106953733000,0.803332
194107726637000,0.862674
194108392502000,0.893838
194109038054000,0.864052
194109684982000,0.801586
194110321452000,0.735919
194110938770000,0.674132
194111564722000,0.613733
194112155469000,0.563947
194112777076000,0.516534
194113378216000,0.476243
194113994932000,0.43871
194114606924000,0.406038
194115232713000,0.376846
194115844141000,0.350928
194116460630000,0.32436
194117704156000,0.29873
194118319944000,0.275805
194118940961000,0.25278
194119552578000,0.233533
194120164125000,0.215306
194120776398000,0.200028
194121392116000,0.1853
194122002782000,0.173059
194122639836000,0.160296
194123246009000,0.151383
194123913654000,0.144402
194124549605000,0.144334
194125245296000,0.137782
194125887359000,0.133296
194126558873000,0.127404
194127206299000,0.115481
194128783908000,0.117291
194145622788000,0.293392
194146240337000,0.447573
194146941087000,0.583235
194147697364000,0.714289
194150077864000,0.830406
194152283228000,0.936241
194152915434000,0.951684
194153916517000,0.876151
194155801676000,0.82735
194162557333000,0.822466
194169517864000,0.76749
194171362213000,0.854304
194171979642000,0.78989
194173577089000,0.728144
194175157125000,0.667618
194180057062000,0.623171
194180913865000,0.571081
194181561199000,0.521837
194209980709000,0.63805
194211674776000,0.747517
194212546710000,0.855308
194213213252000,0.940504
194213996063000,0.959582
194214681852000,0.893579
194215408400000,0.82049
194216085038000,0.75637
194217483590000,0.693386
194218144415000,0.635328
194218791307000,0.582785
194219452732000,0.533266
194220085064000,0.665621
194220736116000,0.608101
194221361830000,0.553643
194221968468000,0.501421
194222555148000,0.453522
194223136136000,0.410986
194223723232000,0.372114
194224304237000,0.338354
194224900066000,0.306669
194225491168000,0.278818
194226087951000,0.25315
194226685427000,0.229796
194227270948000,0.211199
194227886769000,0.192671
194228463467000,0.183771
194229109833000,0.171462
194229722839000,0.166228
194230438398000,0.164132
194237208684000,0.331346
194237819921000,0.485415
194238416106000,0.627493
194238982515000,0.754683
194239574946000,0.870263
194240155496000,0.958172
194240751334000,0.926874
194241333131000,0.847288
194241939443000,0.769103
194242526905000,0.699035
194243132527000,0.633322
194243718384000,0.57433
194244309831000,0.519407
194244886171000,0.472227
194245487602000,0.427657
194246069658000,0.389152
194246665497000,0.352793
194247251152000,0.320897
194247838042000,0.290605
194248424355000,0.263539
194249001619000,0.238421
194249577469000,0.216606
194250158305000,0.196298
194250739697000,0.178362
194251321010000,0.162137
194251902426000,0.148536
194252494552000,0.135672
194253080135000,0.125172
194253670759000,0.115124
194254262754000,0.108192
194254879298000,0.10375
194255476667000,0.105344
194268245733000,0.214558
194269147265000,0.293508
194269773541000,0.373821
194270906034000,0.374508
194271493863000,0.380601
194272219453000,0.386394
194272875183000,0.394084
194273502219000,0.398745
194274113703000,0.400369
194274771064000,0.391973
194275391836000,0.382509
194276072553000,0.366122
194276734758000,0.341825
194277360844000,0.315956
194277993243000,0.292736
194278634369000,0.270144
194279250007000,0.247228
194279831815000,0.222821
194280393098000,0.200366
194280960270000,0.179493
194281521233000,0.161628
194282092155000,0.143927
194282643228000,0.130731
194283214536000,0.118576
194283785942000,0.108905
194284358159000,0.290038
194284918988000,0.451409
194285509707000,0.409022
194286076178000,0.374158
194286667654000,0.340875
194287254144000,0.314338
194287876193000,0.29086
194288496771000,0.277681
194289138249000,0.273383
194289759716000,0.284187
194291979370000,0.444326
194292561230000,0.57114
194293112468000,0.668836
194293718834000,0.757258
194294295602000,0.836234
194294891596000,0.88562
194295477764000,0.871973
194296064309000,0.833183
194296735499000,0.780013
194297368022000,0.71324
194297993629000,0.653114
194298620095000,0.597417
194299261516000,0.540543
194299842996000,0.491323
194300410493000,0.448197
194300961048000,0.592672
194301531667000,0.539784
194302098184000,0.490951
194302639552000,0.451731
194303215849000,0.410933
194303787154000,0.371136
194304353293000,0.333936
194304919783000,0.301351
194305486029000,0.273047
194306067334000,0.245772
194306629733000,0.222453
194307200103000,0.200213
194307771245000,0.180603
194308337523000,0.162827
194308908808000,0.148165
194309490270000,0.133895
194310067654000,0.121312
194310643268000,0.10889
194311213916000,0.0988468
194311790615000,0.0897135
194312371865000,0.0842238
194312964561000,0.0874043
194313545164000,0.105009
194314130919000,0.128563
194314687183000,0.15567
194315258493000,0.181284
194315834993000,0.204558
194316396631000,0.226221
194316962945000,0.249956
194317548786000,0.263393
194318120173000,0.393106
194318716577000,0.391708
194319292914000,0.378331
194319875130000,0.358608
194320455584000,0.333715
194321041983000,0.307285
194321628332000,0.28229
194322205036000,0.26361
194322807094000,0.24322
194323377949000,0.225297
194323968494000,0.206107
194324545006000,0.191886
194325141308000,0.176957
194325727831000,0.165635
194326324936000,0.154338
194326910623000,0.145248
194327521774000,0.131638
194328093214000,0.122402
194328689606000,0.113114
194329296916000,0.10396
194329882529000,0.103618
194330528407000,0.106768
194331150441000,0.114545
194341594412000,0.290483
194364327336000,0.414989
194375683602000,0.405716
194376229710000,0.536325
194402816431000,0.641253
194444623202000,0.747226
194445785874000,0.824717
194446397334000,0.869293
194448301935000,0.789602
194454360677000,0.787771
194507815396000,0.885246
194508521336000,0.946121
194509216973000,0.904245
194509894240000,0.83896
194516178750000,0.936342
194516779894000,0.951667
194517397760000,0.898934
194518043534000,0.850991
194534080504000,0.941112
194555992126000,0.864569
194556587447000,0.807902
194557188306000,0.886281
194559615038000,0.984452
194596345973000,0.896145
194606353932000,0.921037
194612173577000,0.941563
194612654005000,0.872538
194613239772000,0.803406
194613911337000,0.755872
194614562414000,0.83903
194616041511000,0.900147
194616652167000,0.898369
194619534599000,0.99012
194620250955000,0.944083
194620982804000,0.869536
194621725847000,0.80073
194622441546000,0.737413
194623152667000,0.680459
194623874334000,0.6289
194624596407000,0.583582
194625323737000,0.543743
194626094753000,0.507437
194626826421000,0.473143
194630906122000,0.443498
194631538425000,0.415045
194632204286000,0.393664
194633005908000,0.376764
194633782516000,0.354154
194634481284000,0.333201
194635181990000,0.314419
194635897409000,0.297098
194636594415000,0.282245
194637321368000,0.268219
194638028166000,0.254182
194638729406000,0.242397
194639415877000,0.235054
194640177846000,0.220178
194643636011000,0.385296
194645319765000,0.352938
194651459565000,0.366651
194652025019000,0.368694
194653494331000,0.469563
194654020996000,0.468707
194681855742000,0.508065
194686020316000,0.557921
194687608887000,0.581696
194688476118000,0.581996
194689944607000,0.557995
194691608459000,0.534716
194692244644000,0.511581
194692966843000,0.484593
194693668288000,0.458069
194695071603000,0.433436
194695803576000,0.404681
194696464920000,0.380661
194697146596000,0.357579
194697848163000,0.336005
194698544816000,0.314999
194699231711000,0.299144
194699918104000,0.291615
194700664588000,0.287289
194701416618000,0.279029
194702163633000,0.272734
194703030179000,0.254951
194708693446000,0.30091
194710147006000,0.335836
194710848605000,0.362083
194712251805000,0.386602
194713054084000,0.397174
194713735660000,0.40752
194714542194000,0.411144
194715234159000,0.40986
194715996029000,0.400688
194716742618000,0.383442
194717464061000,0.362625
194718135811000,0.354712
194720546576000,0.334757
194724470672000,0.313534
194725097524000,0.501294
194726911689000,0.48824
194727663448000,0.474437
194728420006000,0.465409
194729176662000,0.454224
194729868650000,0.44532
194730695406000,0.425054
194732329156000,0.396206
194733472035000,0.35871
194734043314000,0.330932
194735612139000,0.312089
194737145621000,0.299463
194738659327000,0.276555
194743285126000,0.277471
194744843377000,0.27091
194745630239000,0.260169
194746356986000,0.257034
194747845799000,0.24595
194748562506000,0.234932
194749254178000,0.222964
194749949983000,0.21012
194750602333000,0.203561
194751278996000,0.195488
194751970731000,0.18918
194752652079000,0.186245
194753413927000,0.342657
194754170724000,0.320536
194754862617000,0.298293
194755518984000,0.283644
194756250316000,0.26747
194756942096000,0.25322
194757643911000,0.243186
194758355726000,0.230476
194759036796000,0.221029
194759723799000,0.212871
194760410439000,0.20402
194761086839000,0.196436
194761793547000,0.192821
194762475510000,0.186364
194763176758000,0.179528
194763853313000,0.172567
194764529917000,0.166778
194765206586000,0.161043
194765892938000,0.157941
194766574902000,0.156408
194767287560000,0.153143
194767958201000,0.150847
194768664596000,0.147968
194769346037000,0.146796
194770074107000,0.147503
194770775078000,0.145248
194771466078000,0.143798
194772167900000,0.140021
194772844682000,0.140485
194773557002000,0.139738
194774277818000,0.138037
194774974589000,0.134295
194775646135000,0.133755
194777014740000,0.130058
194777675201000,0.129431
194778377675000,0.134011
194779079295000,0.133451
194779791614000,0.13202
194780472434000,0.130048
194781159106000,0.127411
194781840656000,0.124031
194782492064000,0.121351
194783169549000,0.118416
194783830443000,0.120735
194784511960000,0.120374
194785198736000,0.11899
194785866298000,0.118188
194786552294000,0.117378
194787228225000,0.11522
194787899708000,0.114737
194788561701000,0.115366
194789239429000,0.116372
194789915066000,0.115422
194790590718000,0.113872
194791252861000,0.110589
194791904477000,0.10917
194792577007000,0.283466
194793227584000,0.263098
194793888769000,0.244062
194794520545000,0.230567
194795182094000,0.217167
194795839473000,0.20561
194796500357000,0.193515
194797141754000,0.184684
194797813300000,0.175032
194798464729000,0.166316
194799117207000,0.158714
194799772943000,0.15147
194800439430000,0.144534
194801075734000,0.142305
194801752571000,0.137068
194802414722000,0.133803
194803075639000,0.129822
194803742576000,0.126839
194804414100000,0.123458
194805071351000,0.120118
194805737682000,0.114666
194806367973000,0.113992
194807025226000,0.110604
194807671590000,0.108411
194808324094000,0.105915
194808980042000,0.104427
194809651044000,0.100812
194810277631000,0.105268
194811019634000,0.105591
194811701807000,0.11187
194812398138000,0.27663
194813184471000,0.266877
194813961313000,0.252211
194818833193000,0.311824
194825548634000,0.454315
194826415696000,0.577453
194827072357000,0.688753
194827950099000,0.799773
194828645886000,0.89177
194829452894000,0.95751
194832790589000,0.917569
194836133647000,0.831169
194836720106000,0.764013
194837452524000,0.715279
194839020509000,0.668381
194839712096000,0.626988
194840469635000,0.58585
194841215873000,0.554762
194842017462000,0.517642
194842693968000,0.486075
194843405995000,0.454944
194844108266000,0.426277
194844823457000,0.396211
194845500770000,0.371795
194846187386000,0.348666
194846894993000,0.327327
194847601145000,0.309974
194848322105000,0.294133
194849034189000,0.279971
194849755708000,0.264489
194850483040000,0.25411
194851214106000,0.23693
194852141384000,0.218519
194853590495000,0.202172
194855273843000,0.18984
194871391784000,0.227644
194877094780000,0.255351
194881896466000,0.29822
194885039103000,0.317767
194885756261000,0.33177
194888723202000,0.354209
194890361526000,0.371206
194891800783000,0.383443
194892516870000,0.389784
194893990195000,0.383889
194894686606000,0.373458
194896661385000,0.342243
194900229786000,0.305403
194900756027000,0.279473
194902704961000,0.441329
194905932648000,0.563967
194908104132000,0.549239
194911141266000,0.681868
194911787065000,0.804219
194912408558000,0.913609
194913019874000,0.981172
194913636273000,0.906918
194914268896000,0.822118
194914859636000,0.747041
194915470529000,0.677778
194916067293000,0.616506
194916683550000,0.559251
194917276272000,0.508278
194917877026000,0.463033
194918472778000,0.423475
194919089407000,0.386375
194919685764000,0.353873
194920297198000,0.325233
194920919254000,0.298801
194921555201000,0.274503
194922166663000,0.264264
194922948296000,0.249085
194923554753000,0.234924
194924141841000,0.217808
194924717679000,0.203931
194925323984000,0.19133
194925920483000,0.182538
194926537225000,0.174946
194927144206000,0.171039
194927754906000,0.173127
194928350836000,0.182171
194928952662000,0.197283
194929549077000,0.218882
194930151666000,0.236887
194930747350000,0.249582
194931348024000,0.255796
194931969723000,0.262154
194932611062000,0.265821
194933223780000,0.268029
194933859809000,0.255272
194934465529000,0.281836
194934871113000,0.435479
194935442846000,0.558955
194936084323000,0.571635
194937057225000,0.562187
194937788308000,0.544778
194938394861000,0.495594
194938986291000,0.615851
194940505117000,0.618644
194941261651000,0.603292
194941903223000,0.576672
194942464394000,0.535797
194943041925000,0.49666
194943632530000,0.620741
194944183081000,0.718657
194944754928000,0.786372
194945381291000,0.821253
194946129256000,0.819696
194946729906000,0.78496
194947275494000,0.732797
194947822129000,0.656778
194948248367000,0.59754
194948809272000,0.543822
194949386750000,0.494417
194949952269000,0.442529
194950488079000,0.407829
194951029466000,0.536114
194951651331000,0.653441
194952287261000,0.613852
194952904699000,0.622867
194953565540000,0.61439
194954151979000,0.593039
194954738155000,0.560156
194955324949000,0.523201
194955922171000,0.482553
194956512708000,0.44427
194957108639000,0.4095
194957695447000,0.379027
194958281762000,0.352355
194958883852000,0.326518
194959510100000,0.297638
194960125748000,0.274712
194960732415000,0.266905
194961353909000,0.2721
194961940349000,0.286241
194962567411000,0.29543
194963153047000,0.301037
194963774636000,0.297471
194964351046000,0.288394
194964972432000,0.271077
194965549587000,0.255457
194966160404000,0.237103
194966746106000,0.226264
194967358082000,0.214814
194967969509000,0.202518
194968587244000,0.188136
194969187738000,0.176456
194969803273000,0.165285
194970400205000,0.155324
194971011639000,0.143145
194971603087000,0.133707
194972215202000,0.123619
194972810446000,0.115717
194973422297000,0.106795
194974018467000,0.0995537
194974625365000,0.0919608
194975222477000,0.0863866
194975828239000,0.0808978
194976433775000,0.0761524
194977040878000,0.0703941
194977632014000,0.0660529
194978224577000,0.0625312
194978810275000,0.064996
194979461236000,0.0684305
194980148087000,0.0824904
194980764563000,0.0701727
194981291848000,0.146708
194981827735000,0.131888
194982378415000,0.125233
194982974806000,0.227842
194983616267000,0.210333
194984222563000,0.193387
194984784667000,0.180705
194985360467000,0.169698
194985956501000,0.160551
194986567915000,0.15157
194987199480000,0.139532
194987792261000,0.127119
194988362808000,0.123503
194988948639000,0.119398
194989544933000,0.111848
194990141720000,0.107347
194990772950000,0.106683
194991380023000,0.109248
194991995966000,0.105117
194992617326000,0.0996997
194993243606000,0.0974984
194994477066000,0.0894467
194995068075000,0.0814982
194995644058000,0.079202
194996256321000,0.0790381
194996877607000,0.077928
194997479557000,0.0784261
194998095501000,0.0739525
194998666078000,0.070159
194999228079000,0.0724626
194999829247000,0.0719735
195000430646000,0.0698111
195001042498000,0.067577
195001623529000,0.0688409
195002224991000,0.0677857
195002841419000,0.0660815
195003453130000,0.0632197
195004034890000,0.0622044
195004615708000,0.0631663
195005217107000,0.0621046
195005833598000,0.0603191
195006429927000,0.0604271
195007037451000,0.0617496
195007668195000,0.0605985
195008274107000,0.0586619
195008871081000,0.0648858
195009507243000,0.0651997
195010114271000,0.0656915
195010725564000,0.0654802
195011346011000,0.0659953
195011982903000,0.0661961
195012614354000,0.0756153
195013225872000,0.0819789
195013833318000,0.0832682
195014463736000,0.0817073
195015084909000,0.0805085
195015711568000,0.0791222
195016333122000,0.0823978
195016955446000,0.0816773
195017545832000,0.076869
195018142328000,0.0695421
195018718770000,0.0651918
195019310244000,0.0632122
195019932649000,0.0623146
195020543397000,0.0612777
195021144053000,0.0618126
195021760647000,0.0609192
195022382338000,0.0599352
195023010366000,0.0549647
195023595659000,0.0509316
195024186377000,0.047394
195024752812000,0.0507892
195025379472000,0.0665416
195026061138000,0.0723056
195026688016000,0.169573
195027289030000,0.245859
195027885422000,0.223616
195028451579000,0.211073
195029038245000,0.202757
195029640241000,0.194515
195030256041000,0.179407
195030836880000,0.16954
195031463795000,0.185991
195032070252000,0.300874
195032722751000,0.39144
195034445649000,0.363278
195035117453000,0.333545
195035739972000,0.30684
195036355617000,0.280839
195036961750000,0.258371
195037583184000,0.237887
195038194564000,0.226421
195069021994000,0.215044
195069678050000,0.199465
195070285128000,0.187082
195070916379000,0.174324
195071532911000,0.163065
195072164356000,0.151629
195072775579000,0.142945
195073407971000,0.136781
195074013480000,0.146832
195074685035000,0.175961
195075347030000,0.222572
195102640834000,0.363884
195108435341000,0.513699
195110624375000,0.632893
195111998742000,0.581883
195114945676000,0.553736
195115571362000,0.669419
195116132205000,0.756846
195808397182000,0.770153
195895653595000,0.800037
195917266923000,0.894941
195919287125000,0.842898
195920124310000,0.78059
195921662848000,0.752836
195922399683000,0.702288
195937091242000,0.642749
195938890979000,0.585686
195942616363000,0.600687
195943247407000,0.543205
195943797893000,0.49118
195945016033000,0.451307
195948740218000,0.46663
195949423234000,0.465291
195950669984000,0.437905
195951266592000,0.409654
195951858221000,0.37845
195952456321000,0.355357
195953061458000,0.335487
195953661895000,0.308071
195954259216000,0.286725
195954880631000,0.289334
195955483935000,0.308895
195956064700000,0.346952
195956684840000,0.394583
195957286624000,0.433149
195957868128000,0.4502
195958464605000,0.447041
195959072223000,0.432168
195959682446000,0.423414
195960324161000,0.419941
195960960690000,0.401264
195961567245000,0.377861
195962184851000,0.384032
195962820403000,0.391227
195963436556000,0.391593
195964028158000,0.381845
195964615055000,0.36284
195965217444000,0.336049
195965823234000,0.309202
195966423977000,0.286609
195967035812000,0.269983
195967637409000,0.257326
195968235587000,0.242342
195968830993000,0.223218
195969411695000,0.206169
195970003123000,0.194833
195970594816000,0.184655
195971196350000,0.171698
195971799099000,0.159263
195972409590000,0.147899
195973024894000,0.136138
195973617093000,0.126036
195974198498000,0.118367
195974791381000,0.110637
195975386996000,0.102427
195975977861000,0.0942403
195976564578000,0.087557
195977151151000,0.0824307
195977757790000,0.0784508
195978374728000,0.0736354
195978975368000,0.072584
195979576970000,0.0729378
195980174035000,0.068716
195980770204000,0.0649798
195981377606000,0.0619104
195981983384000,0.0600592
195982588934000,0.0578498
195983186049000,0.0537011
195983777480000,0.0507741
195984380582000,0.0474376
195984976144000,0.0445888
195985571527000,0.0422922
195986173562000,0.0414462
195986770051000,0.0435865
195987376591000,0.0447866
195987978873000,0.0442183
195988579620000,0.0422375
195989170976000,0.0431923
195989792446000,0.0409408
195990384061000,0.0388652
195990966175000,0.0379592
195991557110000,0.0386971
195992163048000,0.0379631
195992755046000,0.0379513
195993350944000,0.0399195
195993973982000,0.0392759
195994579676000,0.0392274
195995190680000,0.0449715
196002995489000,0.0542758
196003693004000,0.231924
196004349053000,0.222432
196005004982000,0.20727
196005606724000,0.190479
196006203387000,0.177429
196006830915000,0.168501
196007496784000,0.160254
196008132703000,0.15299
196008749685000,0.145104
196009376178000,0.13867
196010008822000,0.131325
196010634650000,0.12704
196011260609000,0.123052
196011877285000,0.117072
196012473792000,0.111421
196013081584000,0.105656
196013697634000,0.09943
196014313061000,0.0920297
196014914937000,0.0851227
196015511640000,0.0793204
196016112952000,0.0742576
196016710313000,0.0694852
196017305998000,0.0653671
196017907307000,0.0609232
196018499062000,0.0580978
196019100378000,0.056285
196019707757000,0.054617
196020318736000,0.0534071
196020934487000,0.0531565
196021546359000,0.0506956
196022142806000,0.0482432
196022735710000,0.0475771
196023346510000,0.0477066
